"username","gender","deg","betweeness","job_cat_simplified","year"
"tgarske","female",2,0,"Senior Lecturer / Reader",2020
"th1312","male",5,3,"Lecturer",2020
"thc17","male",0,0,"Other",2020
"tjombart","male",0,0,"Senior Lecturer / Reader",2020
"tlee","female",0,0,"Other",2020
"tmangal","female",33,9.57771030808459,"Research Fellow",2020
"trawson","male",0,0,"Research Assistant / Associate",2020
"tsc101","male",32,9.78536960456061,"Professor",2020
"tshl","male",3,0,"Other",2020
"tvu1","male",0,0,"Other",2020
"tw299","male",0,0,"Research Fellow",2020
"umahx99","male",15,103.7486052983,"Other",2020
"umulla","female",0,0,"Other",2020
"vcorneli","female",3,232,"Professor",2020
"vjha","male",12,112.86347609052,"Professor",2020
"vkarhune","male",6,2.76945179004003,"Research Assistant / Associate",2020
"vp2017","female",5,0,"Research Assistant / Associate",2020
"vthakera","male",3,0,"Other",2020
"vzuber","female",10,32.4843516673011,"Lecturer",2020
"wkwok","female",0,0,"Other",2020
"wrh1","male",50,60.6130044571695,"Other",2020
"xlu3","male",0,0,"Research Assistant / Associate",2020
"yhan2","male",6,232,"Research Assistant / Associate",2020
"yliu22","male",0,0,"Research Assistant / Associate",2020
"zhe","male",0,0,"Other",2020
"abm1818","female",5,0,"Research Assistant / Associate",2022
"acn21","male",0,0,"Research Assistant / Associate",2022
"acori","female",8,290.34683436635,"Senior Lecturer / Reader",2022
"adehghan","male",24,693.222100602412,"Senior Lecturer / Reader",2022
"aelosta","male",6,1177.38692777252,"Other",2022
"aghani","female",20,895.06981039582,"Professor",2022
"agshaw","male",2,0,"Research Fellow",2022
"ahartner","female",3,0,"Research Assistant / Associate",2022
"aheath","female",11,187.234879208266,"Lecturer",2022
"ajcross1","female",16,770.580650576633,"Professor",2022
"ajm108","female",1,0,"Research Fellow",2022
"alaverty","male",10,181.685424921838,"Senior Lecturer / Reader",2022
"alazzari","male",0,0,"Research Fellow",2022
"alf14","female",6,238.580101672178,"Senior Lecturer / Reader",2022
"ama1716","male",3,0,"Other",2022
"amaini","female",4,500,"Other",2022
"amajeed","male",35,8671.82338373877,"Professor",2022
"amg119","female",1,0,"Research Assistant / Associate",2022
"amyridak","male",1,0,"Research Assistant / Associate",2022
"ap8012","female",3,0,"Other",2022
"apinhogo","female",3,57.8347597620817,"Other",2022
"arocabar","female",4,0,"Research Assistant / Associate",2022
"arodgers","male",3,20.7449716949717,"Other",2022
"as819","male",1,0,"Research Assistant / Associate",2022
"asn01","female",2,0,"Other",2022
"atremper","female",5,96.4487725746738,"Research Fellow",2022
"avallejo","male",3,124,"Research Fellow",2022
"bab215","male",3,0,"Student",2022
"bamoah","male",0,0,"Research Assistant / Associate",2022
"bb1320","male",4,0,"Research Assistant / Associate",2022
"bbarratt","male",11,64.5184591122672,"Senior Lecturer / Reader",2022
"bbodinie","female",21,875.319475590899,"Research Assistant / Associate",2022
"bd406","female",5,67.2573032356616,"Senior Lecturer / Reader",2022
"bhayhoe","male",14,996.272532305026,"Lecturer",2022
"bnc19","female",1,0,"Research Assistant / Associate",2022
"bneal","male",6,3355.13126129391,"Professor",2022
"bnezafat","male",0,0,"Research Fellow",2022
"ca1411","female",13,19.3266115956905,"Other",2022
"casteven","male",2,0,"Other",2022
"cchang1","female",12,366.079834592997,"Research Fellow",2022
"cg1521","male",1,0,"Research Assistant / Associate",2022
"cgajria","female",0,0,"Other",2022
"cgale","male",5,251,"Professor",2022
"ch1812","female",5,81.4982346681948,"Research Assistant / Associate",2022
"chadjich","male",1,0,"Research Assistant / Associate",2022
"cjharve1","male",1,0,"Other",2022
"clill","female",0,0,"Lecturer",2022
"cloots","female",4,0,"Research Fellow",2022
"cm401","male",3,0,"Research Assistant / Associate",2022
"cmillett","male",14,521.360589454452,"Professor",2022
"cnk20","female",3,0,"Research Assistant / Associate",2022
"cnohpald","female",0,0,"Other",2022
"cprechtl","female",2,0,"Other",2022
"cshen2","male",3,55.2054220512707,"Research Assistant / Associate",2022
"ct120","female",1,0,"Other",2022
"ctwumasi","male",0,0,"Other",2022
"cudeh","male",9,165.333333333333,"Other",2022
"cuzzell","male",1,0,"Research Assistant / Associate",2022
"cvrinten","female",6,2.50282485789065,"Other",2022
"cwbatter","female",10,956.942092655744,"Senior Lecturer / Reader",2022
"dashby1","female",13,19.3266115956905,"Professor",2022
"daune","male",17,712.547590265821,"Research Assistant / Associate",2022
"dbell","male",6,251,"Professor",2022
"dchan","female",9,0,"Research Fellow",2022
"dchapko","female",0,0,"Research Fellow",2022
"dcmuller","male",8,4.07441338854382,"Senior Lecturer / Reader",2022
"ddajnak","male",2,0,"Other",2022
"ddasilva","male",3,0,"Research Assistant / Associate",2022
"devangel","male",2,251,"Research Fellow",2022
"dfecht","female",16,1540.80093769751,"Senior Lecturer / Reader",2022
"dgreen3","male",7,231.161404069076,"Research Fellow",2022
"dhargrea","male",7,71.6139252518009,"Senior Lecturer / Reader",2022
"dhaw","male",21,4960.4473663639,"Research Assistant / Associate",2022
"dipgill","male",11,523.867239832993,"Research Fellow",2022
"dlaydon","male",2,0,"Research Assistant / Associate",2022
"dmeena","male",2,0,"Research Assistant / Associate",2022
"dnj13","male",1,0,"Research Assistant / Associate",2022
"do4517","female",4,0,"Other",2022
"drawaf","male",7,1090.64448359922,"Other",2022
"ds4911","male",0,0,"Research Fellow",2022
"dsb09","female",8,697.690709628864,"Other",2022
"dt20","male",11,0,"Research Assistant / Associate",2022
"dvaraden","female",4,0,"Lecturer",2022
"dvuckovi","female",0,0,"Lecturer",2022
"ecl106","male",5,61.4857712543429,"Research Assistant / Associate",2022
"eevangel","male",9,58.829541131662,"Senior Lecturer / Reader",2022
"efalasch","female",5,125,"Other",2022
"egregg","male",0,0,"Professor",2022
"ejauneik","female",4,0,"Research Fellow",2022
"elawranc","female",2,156.348472524035,"Other",2022
"emogun","female",0,0,"Lecturer",2022
"eriboli","male",24,2268.30152606789,"Professor",2022
"eribolis","female",3,0,"Other",2022
"erobbins","female",2,0,"Research Assistant / Associate",2022
"esherrar","female",3,124.066666666667,"Research Fellow",2022
"et","female",1,0,"Research Fellow",2022
"ev107","female",16,1004.23298402042,"Senior Lecturer / Reader",2022
"evanblan","female",2,0,"Research Fellow",2022
"evanvogt","female",3,0,"Other",2022
"evolz","male",14,2943.16500168646,"Senior Lecturer / Reader",2022
"ewadding","male",0,0,"Other",2022
"fcowan","female",0,0,"Lecturer",2022
"fergnm","male",29,3915.69679679734,"Professor",2022
"ffilippi","male",9,233.74091203221,"Senior Lecturer / Reader",2022
"fg08","male",1,0,"Senior Lecturer / Reader",2022
"fg314","male",0,0,"Research Fellow",2022
"fkelly1","male",16,2180.69430908403,"Professor",2022
"fpiel","male",5,251,"Senior Lecturer / Reader",2022
"ga1609","female",2,0,"Research Assistant / Associate",2022
"gc1610","male",4,0,"Other",2022
"gchen4","male",2,0,"Research Assistant / Associate",2022
"gfuller1","male",4,9.41216669689155,"Senior Lecturer / Reader",2022
"gkonstan","male",3,0,"Research Fellow",2022
"gmarkoza","male",14,219.425697717718,"Research Assistant / Associate",2022
"gprice","male",7,0,"Other",2022
"gstewart","male",8,73.4106754222611,"Other",2022
"gvashitz","male",12,83.8717842593423,"Research Fellow",2022
"hcreese","female",2,0,"Research Assistant / Associate",2022
"hd1212","male",0,0,"Other",2022
"hdaby","female",5,0,"Other",2022
"hlai","female",0,0,"Research Fellow",2022
"how30","female",15,337.5580592346,"Professor",2022
"hrappwri","female",1,0,"Research Assistant / Associate",2022
"hrb08","female",2,0,"Research Assistant / Associate",2022
"hskirrow","female",4,2.03333333333333,"Research Fellow",2022
"ht1212","female",3,0,"Other",2022
"ht306","male",0,0,"Lecturer",2022
"htaddese","male",2,0,"Other",2022
"htopazia","female",0,0,"Research Assistant / Associate",2022
"hunwin","female",14,253.745684823056,"Research Fellow",2022
"hwatt","female",0,0,"Other",2022
"ia19","male",0,0,"Research Assistant / Associate",2022
"iclaro","female",0,0,"Research Assistant / Associate",2022
"idorigat","female",11,501,"Senior Lecturer / Reader",2022
"ieh19","female",3,0,"Research Assistant / Associate",2022
"ijs11","male",1,0,"Research Assistant / Associate",2022
"imaikore","male",2,0,"Research Assistant / Associate",2022
"imb02","female",2,0,"Lecturer",2022
"itzoulak","female",31,4070.91644127156,"Professor",2022
"jakello","female",2,0,"Research Assistant / Associate",2022
"jaw32","female",13,275.613218381054,"Other",2022
"jc5","male",9,1415.37580632848,"Senior Lecturer / Reader",2022
"jcchambe","male",11,9.54272473776973,"Professor",2022
"jchallen","male",2,2.2,"Research Assistant / Associate",2022
"jcp3818","female",6,1.97226930233509,"Research Assistant / Associate",2022
"je116","male",1,0,"Other",2022
"jeliahoo","male",0,0,"Other",2022
"jgoncalv","female",1,0,"Lecturer",2022
"jkelly1","female",3,0,"Research Fellow",2022
"jlevermo","male",1,0,"Research Assistant / Associate",2022
"jnewberr","female",1,0,"Other",2022
"jnimo","male",5,0,"Other",2022
"jsmith16","female",0,0,"Other",2022
"jsobieck","male",0,0,"Research Assistant / Associate",2022
"jwe08","male",4,88.2660289136975,"Senior Lecturer / Reader",2022
"jwebbe","male",4,0,"Lecturer",2022
"kaglago","male",5,0,"Research Assistant / Associate",2022
"kahmadi","male",4,0,"Research Fellow",2022
"kb1017","female",9,0,"Research Assistant / Associate",2022
"kbelesov","female",0,0,"Senior Lecturer / Reader",2022
"kd1613","female",1,0,"Research Assistant / Associate",2022
"kekoru","male",2,0,"Research Fellow",2022
"kf15","male",4,0.533333333333333,"Student",2022
"kfoley","female",6,116.691970121382,"Research Assistant / Associate",2022
"kgaythor","female",8,10.781746031746,"Research Fellow",2022
"khauck","female",14,687.16642215097,"Professor",2022
"kjfras16","male",1,0,"Research Assistant / Associate",2022
"kkatsouy","female",1,0,"Professor",2022
"kkray","male",5,625,"Professor",2022
"kougham","female",4,0,"Other",2022
"kp10","male",1,0,"Research Fellow",2022
"ksimpso3","female",0,0,"Research Assistant / Associate",2022
"ktsilidi","male",22,437.07656635361,"Senior Lecturer / Reader",2022
"lbarron","male",1,0,"Senior Lecturer / Reader",2022
"lchindel","male",0,0,"Lecturer",2022
"lcooper1","female",2,0,"Research Assistant / Associate",2022
"ldewa","female",3,213.048814552468,"Research Fellow",2022
"ldowney","female",1,0,"Other",2022
"lfreitas","female",1,0,"Research Assistant / Associate",2022
"ljanani","female",1,0,"Other",2022
"lkw14","female",10,12.8266465612969,"Other",2022
"lmiddlet","male",9,165.333333333333,"Professor",2022
"lmoorhou","female",2,0,"Research Assistant / Associate",2022
"lokell","female",12,756.404890278323,"Senior Lecturer / Reader",2022
"lr","female",0,0,"Senior Lecturer / Reader",2022
"lrw19","female",2,0,"Research Assistant / Associate",2022
"lzagkos","male",6,0,"Research Assistant / Associate",2022
"mac4518","female",4,0,"Student",2022
"mad206","male",2,0,"Research Assistant / Associate",2022
"magb","female",7,535.274476736964,"Professor",2022
"manuja","female",5,0.25,"Other",2022
"mbagueli","male",4,0,"Senior Lecturer / Reader",2022
"mboily","female",3,251,"Professor",2022
"mbt30","female",15,1155.67871818444,"Professor",2022
"mc6515","female",9,0,"Research Assistant / Associate",2022
"mcd3218","male",0,0,"Student",2022
"mcfisher","male",1,0,"Professor",2022
"mchadeau","male",23,1919.92681719654,"Professor",2022
"meb33","male",5,0,"Professor",2022
"mebrown","female",2,251,"Other",2022
"mezzati","male",15,884.152152861251,"Professor",2022
"mgbasa","female",3,251,"Professor",2022
"mgunter","male",23,252.9544040897,"Professor",2022
"mharris1","male",3,775.516004251599,"Senior Lecturer / Reader",2022
"mhurley","male",0,0,"Other",2022
"mimead","male",0,0,"Other",2022
"mjk108","female",1,0,"Research Assistant / Associate",2022
"mkivipel","female",0,0,"Other",2022
"mkoltai","male",0,0,"Research Fellow",2022
"mmpeden","female",5,501,"Research Fellow",2022
"mnakubul","female",6,1.67857142857143,"Other",2022
"motis","female",5,0.25,"Research Assistant / Associate",2022
"mpianell","male",8,0,"Research Assistant / Associate",2022
"mpickles","male",2,0,"Research Fellow",2022
"mpirani","female",8,299.705011760325,"Lecturer",2022
"mponssal","female",2,0,"Research Fellow",2022
"mrj30","female",11,5.914592855186,"Professor",2022
"ms4617","male",2,0,"Student",2022
"ms9009","male",1,0,"Student",2022
"msandhu","male",2,0,"Other",2022
"mt5605","male",2,0,"Other",2022
"mw418","male",14,280.717226989859,"Research Assistant / Associate",2022
"mweldegi","male",0,0,"Research Assistant / Associate",2022
"mwoodwar","male",12,1782.8934905003,"Professor",2022
"najohnso","male",5,125,"Research Fellow",2022
"narinami","male",0,0,"Professor",2022
"nassareh","male",0,0,"Research Assistant / Associate",2022
"nbecerra","female",9,0,"Research Assistant / Associate",2022
"ncg","male",8,1032.70035966295,"Professor",2022
"ncroome","female",0,0,"Other",2022
"ncrouche","male",1,0,"Senior Lecturer / Reader",2022
"nd1316","female",1,0,"Research Assistant / Associate",2022
"ndutta","female",0,0,"Other",2022
"nfaria","male",5,351.994586397584,"Senior Lecturer / Reader",2022
"nmodi","female",8,391.80493848257,"Professor",2022
"nrp30","male",12,4666.88305933694,"Professor",2022
"nshoari","female",2,0,"Research Fellow",2022
"nsilva1","female",0,0,"Other",2022
"oae19","male",2,0,"Research Assistant / Associate",2022
"oboyd","female",0,0,"Research Assistant / Associate",2022
"ode14","male",12,4.46710526315789,"Other",2022
"orobinso","male",14,319.836815930187,"Lecturer",2022
"pa1319","female",0,0,"Research Assistant / Associate",2022
"pahanc","female",0,0,"Lecturer",2022
"pasaria","female",5,0,"Other",2022
"pattwoo1","female",1,0,"Research Assistant / Associate",2022
"pd315","male",9,17.0815910405384,"Research Assistant / Associate",2022
"pen30","male",40,9861.16736775407,"Professor",2022
"pfaitna","female",3,1.45622710622711,"Research Assistant / Associate",2022
"pfroguel","male",1,0,"Professor",2022
"pg2013","female",4,0,"Other",2022
"pgw06","male",10,29.9644531618769,"Senior Lecturer / Reader",2022
"pnair","female",0,0,"Research Assistant / Associate",2022
"ppa30","male",13,492.3589356611,"Professor",2022
"ps2414","female",5,5.1086038961039,"Research Fellow",2022
"psulliva","male",1,0,"Lecturer",2022
"pvineis","male",30,3277.62945607324,"Professor",2022
"pwhite","male",9,18.2074846103694,"Professor",2022
"pwinskil","male",23,2448.93160255265,"Research Fellow",2022
"rab97","male",8,185.13836345543,"Professor",2022
"rbs05","female",8,9.63809523809524,"Research Fellow",2022
"rcarrill","male",1,0,"Student",2022
"rcc120","female",2,0,"Student",2022
"rcheke","male",0,0,"Professor",2022
"rep121","female",0,0,"Research Assistant / Associate",2022
"rh718","female",2,0,"Student",2022
"rj411","male",8,0,"Research Assistant / Associate",2022
"rjdossan","male",4,0,"Research Assistant / Associate",2022
"rjp10","male",2,1,"Other",2022
"rm2715","female",11,8.56474186165694,"Research Assistant / Associate",2022
"rmaddren","female",0,0,"Research Assistant / Associate",2022
"rmande","male",1,0,"Professor",2022
"rmma","male",2,0,"Research Assistant / Associate",2022
"rn215","male",5,0,"Research Fellow",2022
"rnb19","male",0,0,"Research Assistant / Associate",2022
"rnorton","female",1,0,"Other",2022
"ro122","male",0,0,"Other",2022
"rp4618","female",3,0,"Senior Lecturer / Reader",2022
"rpalladi","male",7,536.317513320455,"Research Assistant / Associate",2022
"rparekh","male",1,0,"Other",2022
"rribas","male",4,0,"Other",2022
"rs4218","female",0,0,"Other",2022
"rshah3","female",0,0,"Research Fellow",2022
"rsilhol","male",1,0,"Research Fellow",2022
"rst19","female",9,496.443209165852,"Research Assistant / Associate",2022
"rverity","male",11,420.808367001182,"Research Fellow",2022
"sa9611","female",0,0,"Research Fellow",2022
"sacook","female",0,0,"Research Fellow",2022
"sahmadia","female",9,165.333333333333,"Lecturer",2022
"sajg","male",2,0,"Professor",2022
"saparker","female",0,0,"Other",2022
"sapeters","female",2,0,"Lecturer",2022
"sbarber","female",4,0,"Other",2022
"sbeevers","male",13,879.693232971331,"Senior Lecturer / Reader",2022
"sberegi","male",0,0,"Research Assistant / Associate",2022
"schrista","female",7,1.88884587634588,"Research Fellow",2022
"scro","female",5,467.369026707121,"Senior Lecturer / Reader",2022
"sfinfer","male",3,0,"Other",2022
"sjawad","female",1,0,"Other",2022
"sjbhatt","male",18,4148.45930827141,"Professor",2022
"sjcampbe","male",0,0,"Other",2022
"sjh216","female",0,0,"Other",2022
"sk5716","female",2,0,"Research Assistant / Associate",2022
"sl2317","female",0,0,"Research Assistant / Associate",2022
"smacmaho","male",3,58.0153863686958,"Professor",2022
"snt19","female",6,12.2256025693097,"Research Assistant / Associate",2022
"srawaf","male",8,1341.64448359922,"Professor",2022
"sriley","male",11,0,"Professor",2022
"srodri17","female",0,0,"Other",2022
"sruybal","female",0,0,"Research Assistant / Associate",2022
"ssaxena","female",10,642.205319682534,"Professor",2022
"ssb617","male",1,0,"Other",2022
"svalente","female",1,0,"Research Assistant / Associate",2022
"svanelsl","female",0,0,"Other",2022
"sw1011","female",1,0,"Lecturer",2022
"tb1009","male",7,1336.17086327905,"Research Fellow",2022
"tb1614","male",4,0,"Research Fellow",2022
"tbh03","male",5,457.935244158928,"Professor",2022
"th1312","male",10,567.755451615698,"Lecturer",2022
"tjombart","male",0,0,"Senior Lecturer / Reader",2022
"tlee","female",2,0,"Other",2022
"tmangal","female",5,19.1810966810967,"Research Fellow",2022
"to715","female",0,0,"Research Fellow",2022
"trawson","male",0,0,"Research Assistant / Associate",2022
"tsc101","male",4,148.590817943703,"Professor",2022
"tshl","male",4,0,"Other",2022
"tvu1","male",7,0,"Other",2022
"tw299","male",7,128.226267227815,"Research Fellow",2022
"umahx99","male",10,350.761416642081,"Other",2022
"vc19","female",1,0,"Research Assistant / Associate",2022
"vcorneli","female",10,1351.35107832733,"Professor",2022
"vjha","male",3,0,"Professor",2022
"vkarhune","male",11,38.2055720883847,"Research Assistant / Associate",2022
"vp2017","female",2,0,"Research Assistant / Associate",2022
"vzuber","female",7,5.92244069876755,"Lecturer",2022
"wg4618","male",2,0,"Research Assistant / Associate",2022
"whicks","male",3,0,"Other",2022
"wrh1","male",4,0,"Other",2022
"ww3414","female",2,0,"Research Assistant / Associate",2022
"xli17","male",3,0,"Research Assistant / Associate",2022
"yliu22","male",0,0,"Research Assistant / Associate",2022
"zhe","male",0,0,"Other",2022
"aa29418","male",3,0,"Research Assistant / Associate",2021
"aanjum1","female",0,0,"Student",2021
"abravery","female",3,0,"Other",2021
"acn21","male",0,0,"Research Assistant / Associate",2021
"acori","female",43,825.911239351222,"Senior Lecturer / Reader",2021
"adehghan","male",28,1360.13818474373,"Senior Lecturer / Reader",2021
"aelosta","male",7,490.269005621305,"Other",2021
"aghani","female",43,796.942562365771,"Professor",2021
"agheorgh","male",1,0,"Other",2021
"agshaw","male",3,0,"Research Fellow",2021
"aheath","female",14,70.7376235942622,"Lecturer",2021
"ahirose","female",0,0,"Other",2021
"ajcross1","female",19,716.424806368349,"Professor",2021
"ajm108","female",2,0,"Research Fellow",2021
"alaverty","male",7,63.3543038113876,"Senior Lecturer / Reader",2021
"alazzari","male",0,0,"Research Fellow",2021
"alf14","female",2,0,"Senior Lecturer / Reader",2021
"alyons","male",5,0,"Research Assistant / Associate",2021
"ama1716","male",5,284.280827675337,"Other",2021
"amaini","female",2,289,"Other",2021
"amajeed","male",42,7899.7076163914,"Professor",2021
"amg119","female",1,0,"Research Assistant / Associate",2021
"amyridak","male",0,0,"Research Assistant / Associate",2021
"aoliete","female",1,0,"Research Assistant / Associate",2021
"apinhogo","female",3,0.5,"Other",2021
"arao","male",0,0,"Research Assistant / Associate",2021
"arocabar","female",1,0,"Research Assistant / Associate",2021
"arodgers","male",4,19.8599594849595,"Other",2021
"as819","male",1,0,"Research Assistant / Associate",2021
"asn01","female",21,354.738678322114,"Other",2021
"atremper","female",5,0,"Research Fellow",2021
"avallejo","male",6,144,"Research Fellow",2021
"bad15","male",40,247.290191146657,"Research Assistant / Associate",2021
"bamoah","male",2,0,"Research Assistant / Associate",2021
"bb1320","male",1,0,"Research Assistant / Associate",2021
"bbarratt","male",10,613.547161551303,"Senior Lecturer / Reader",2021
"bbodinie","female",12,213.484200601734,"Research Assistant / Associate",2021
"bcollyer","male",0,0,"Research Assistant / Associate",2021
"bd406","female",15,623.103187509805,"Senior Lecturer / Reader",2021
"bgalindo","female",0,0,"Research Assistant / Associate",2021
"bhayhoe","male",5,3.32236227824463,"Lecturer",2021
"bnc19","female",2,0,"Research Assistant / Associate",2021
"bneal","male",7,431.377287026819,"Professor",2021
"bparkes","male",8,1704,"Research Assistant / Associate",2021
"bram","female",3,0,"Research Assistant / Associate",2021
"bsolomon","female",17,21.2004070105938,"Other",2021
"bz113","male",19,87.2783836295654,"Research Fellow",2021
"ca1411","female",24,1808.01958773771,"Other",2021
"casteven","male",5,0,"Other",2021
"cb1818","female",1,0,"Research Assistant / Associate",2021
"cc3716","female",3,0,"Student",2021
"cchang1","female",6,79.0598652255595,"Research Fellow",2021
"ccrandel","female",2,0,"Research Assistant / Associate",2021
"cdesouza","male",2,0,"Research Assistant / Associate",2021
"cgajria","female",1,0,"Other",2021
"cgale","male",5,88.2467907138668,"Professor",2021
"ch1812","female",4,13.0764457764458,"Research Assistant / Associate",2021
"cku","male",0,0,"Research Assistant / Associate",2021
"clill","female",0,0,"Lecturer",2021
"cloots","female",14,2.9235237261553,"Research Fellow",2021
"cm401","male",0,0,"Research Assistant / Associate",2021
"cmillett","male",13,1044.43837351717,"Professor",2021
"cnh20","female",2,0,"Student",2021
"cnk20","female",3,0.333333333333333,"Research Assistant / Associate",2021
"cprechtl","female",2,0,"Other",2021
"crobb","female",1,0,"Research Assistant / Associate",2021
"cshen2","male",6,159.501522374434,"Research Assistant / Associate",2021
"ctwumasi","male",0,0,"Other",2021
"cudeh","male",15,291.923523726155,"Other",2021
"cvrinten","female",3,0,"Other",2021
"cwbatter","female",7,144.309303615876,"Senior Lecturer / Reader",2021
"dashby1","female",10,2.17941256569848,"Professor",2021
"daune","male",10,8.61371551653483,"Research Assistant / Associate",2021
"dbell","male",2,289,"Professor",2021
"dchan","female",4,0,"Research Fellow",2021
"dchapko","female",0,0,"Research Fellow",2021
"dcmuller","male",7,21.9867346763781,"Senior Lecturer / Reader",2021
"ddajnak","male",3,0,"Other",2021
"ddasilva","male",7,0,"Research Assistant / Associate",2021
"devangel","male",4,0,"Research Fellow",2021
"dfecht","female",13,109.657092559781,"Senior Lecturer / Reader",2021
"dgreen3","male",7,305.493191565057,"Research Fellow",2021
"dhargrea","male",10,2621.33075871284,"Senior Lecturer / Reader",2021
"dhaw","male",9,177.887603621103,"Research Assistant / Associate",2021
"dipgill","male",16,82.9495211610943,"Research Fellow",2021
"dlaydon","male",44,100.090079921769,"Research Assistant / Associate",2021
"dnj13","male",16,2.73555410133965,"Research Assistant / Associate",2021
"do4517","female",29,320.589081241411,"Other",2021
"dperera","female",9,0,"Other",2021
"drawaf","male",13,1127.72531184525,"Other",2021
"ds4911","male",13,0,"Research Fellow",2021
"dsb09","female",5,19.1666666666667,"Other",2021
"dvaraden","female",1,0,"Lecturer",2021
"dvuckovi","female",5,0,"Lecturer",2021
"eb2018","female",0,0,"Research Assistant / Associate",2021
"ecl106","male",4,0,"Research Assistant / Associate",2021
"eevangel","male",12,49.2302848838427,"Senior Lecturer / Reader",2021
"efalasch","female",2,0,"Other",2021
"eg1012","female",18,84.521681361612,"Student",2021
"egregg","male",20,533.973587100701,"Professor",2021
"ejauneik","female",36,1903.84623083545,"Research Fellow",2021
"eknock","male",21,13.1284678116389,"Research Assistant / Associate",2021
"elawranc","female",2,0,"Other",2021
"epp11","male",0,0,"Other",2021
"eriboli","male",29,591.561325189174,"Professor",2021
"eribolis","female",3,0,"Other",2021
"erobbins","female",1,0,"Research Assistant / Associate",2021
"esherrar","female",5,0,"Research Fellow",2021
"ev107","female",15,1676.54936966842,"Senior Lecturer / Reader",2021
"evanvogt","female",2,0,"Other",2021
"evolz","male",42,72.365157284276,"Senior Lecturer / Reader",2021
"ewadding","male",0,0,"Other",2021
"fcowan","female",0,0,"Lecturer",2021
"fergnm","male",56,1412.42856481904,"Professor",2021
"fferre15","female",32,23.7875049458733,"Research Assistant / Associate",2021
"ffilippi","male",15,1681.81697259832,"Senior Lecturer / Reader",2021
"fg08","male",6,113.017816119438,"Senior Lecturer / Reader",2021
"fkelly1","male",19,3425.10426271351,"Professor",2021
"fpiel","male",5,1429,"Senior Lecturer / Reader",2021
"ga1609","female",1,0,"Research Assistant / Associate",2021
"gantonac","female",3,861,"Research Assistant / Associate",2021
"gc1610","male",11,0,"Other",2021
"gchen4","male",0,0,"Research Assistant / Associate",2021
"gfuller1","male",1,0,"Senior Lecturer / Reader",2021
"gkonstan","male",4,0,"Research Fellow",2021
"gmahalin","female",3,0,"Other",2021
"gmarkoza","male",9,8.97873594185718,"Research Assistant / Associate",2021
"gnedjati","female",35,9.18856712468941,"Research Assistant / Associate",2021
"gprice","male",15,119.588789250128,"Other",2021
"gstewart","male",5,0,"Other",2021
"gvashitz","male",7,27.2505248948403,"Research Fellow",2021
"hcreese","female",4,4.45764411027569,"Research Assistant / Associate",2021
"hd1212","male",0,0,"Other",2021
"hdaby","female",5,0,"Other",2021
"he11","female",1,0,"Student",2021
"hlai","female",0,0,"Research Fellow",2021
"hlc17","female",40,358.349057298822,"Research Assistant / Associate",2021
"how30","female",30,2974.74954135861,"Professor",2021
"hrappwri","female",3,0,"Research Assistant / Associate",2021
"hrb08","female",14,0,"Research Assistant / Associate",2021
"hskirrow","female",0,0,"Research Fellow",2021
"ht1212","female",41,109.672710418805,"Other",2021
"ht306","male",1,0,"Lecturer",2021
"htopazia","female",0,0,"Research Assistant / Associate",2021
"hunwin","female",36,75.7933412253403,"Research Fellow",2021
"hwalton","female",4,0,"Senior Lecturer / Reader",2021
"hwatt","female",2,0,"Other",2021
"hzhang6","male",3,0,"Research Fellow",2021
"idorigat","female",37,209.260586825727,"Senior Lecturer / Reader",2021
"ieh19","female",7,0,"Research Assistant / Associate",2021
"ijs11","male",1,0,"Research Assistant / Associate",2021
"imb02","female",3,0,"Lecturer",2021
"imudway","male",6,292,"Senior Lecturer / Reader",2021
"it409","female",0,0,"Student",2021
"itzoulak","female",21,539.758228902742,"Professor",2021
"jakello","female",0,0,"Research Assistant / Associate",2021
"jaw32","female",26,2054.35338134698,"Other",2021
"jblackwe","male",3,0,"Research Fellow",2021
"jbrandts","female",1,0,"Research Assistant / Associate",2021
"jbruton","female",3,0,"Other",2021
"jc5","male",22,441.819557326678,"Senior Lecturer / Reader",2021
"jcchambe","male",7,552.475267780531,"Professor",2021
"jchallen","male",2,0,"Research Assistant / Associate",2021
"jcp3818","female",4,0,"Research Assistant / Associate",2021
"je116","male",1,0,"Other",2021
"jes213","female",28,147.607601597171,"Research Assistant / Associate",2021
"jgoncalv","female",0,0,"Lecturer",2021
"jkelly1","female",2,0,"Research Fellow",2021
"jlevermo","male",1,0,"Research Assistant / Associate",2021
"jnewberr","female",0,0,"Other",2021
"jsmith16","female",3,394.197114956391,"Other",2021
"jsobieck","male",0,0,"Research Assistant / Associate",2021
"jthicks","male",0,0,"Research Assistant / Associate",2021
"jwe08","male",15,1587.92109901866,"Senior Lecturer / Reader",2021
"jwebbe","male",5,1347.85108309854,"Lecturer",2021
"kaglago","male",8,0.258823529411765,"Research Assistant / Associate",2021
"kahmadi","male",10,140.099467296696,"Research Fellow",2021
"kbelesov","female",1,0,"Senior Lecturer / Reader",2021
"kd1613","female",6,144,"Research Assistant / Associate",2021
"kekoru","male",2,0,"Research Fellow",2021
"kem22","female",0,0,"Research Assistant / Associate",2021
"kf15","male",2,0,"Student",2021
"kgaythor","female",49,449.853065422381,"Research Fellow",2021
"khauck","female",45,1341.24805873837,"Professor",2021
